"","Region_1","AccidentYear","MinorCoverageType","WrittenVehicles","NumberofEarnedVehicles","WrittenPremium","EarnedPremium","ClaimCount","ClaimCountORIGINAL","ClaimCountOMPP","ClaimCountGENERATED","LossAmount","ExpenseAmount","LossandExpenseAmount","Loss_Ratio","ClaimFrequency","AverageLossPerClaim","ExpenseRatio","CombinedRatio","AverageWrittenPremiumPerVehicle","AverageEarnedPremiumPerVehicle","LossRatio_Level","ClaimFrequency_Level","CombinedRatio_Level","Exposure_Level"
"78","Brant",2021,"SP",100.9166,83.11,14201,11670.8052,5,5,5,0,15528.1944,0,15528.1944,1.33051611554617,0.0601612321020335,3105.63888,0,1.33051611554617,140.720159022401,140.426004090964,"High Risk >= 0.75"," 0.05 >= Moderate Risk < 0.10","Unprofitable >= 1.10","Low Exposure < 0.01"
"79","Brant",2021,"UA",82207.4997,80915.7443,1252394,1256245.1527,16.7557,22.6717,18.7295,0,618016.4274,45851.8906,663868.318,0.49195527327745,0.000207075892892701,36883.951574688,0.0364991582267619,0.528454431504212,15.2345467818674,15.5253487880232,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"80","Brant",2021,"UM",80129.8331,78956.4126,1520957,1502652.9731,2.4243,2.4243,0.4914,0,266852.4139,62399.7801,329252.194,0.177587519325556,3.07042825296751e-05,110074.006476096,0.0415264077714951,0.219113927097051,18.9811577181483,19.0314240936017,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"81","Brant",2022,"AB",84103.4166,82906.9408,31181802,30480075.8979,558.5705,794.2374,560.6245,0,15457818.9455,1686562.8383,17144381.7841,0.507145028026817,0.00673731890973355,27673.890664652,0.0553332886686217,0.562478316695439,370.75547297088,367.64202856584,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"82","Brant",2022,"AP",24783.2496,24480.8738,12078037,11557006.7194,1250.3165,1250.3165,1245.316,0,8790792.9843,111250.55,8902043.5343,0.760646177486725,0.0510731973954296,7030.85417516285,0.00962624256445667,0.770272420051181,487.346784418457,472.083096944031,"High Risk >= 0.75"," 0.05 >= Moderate Risk < 0.10","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"83","Brant",2022,"BI",83959.6666,82805.2703,30998780,30459689.7069,87.0492,87.0492,13.1278,0,10090603.0511,707868.2507,10798471.302,0.331277276564449,0.00105125192737883,115918.389268368,0.0232395095784461,0.354516786142895,369.210375115996,367.847234802155,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"84","Brant",2022,"CL",51189.4995,50421.564,16683347,16079930.648,1336.5716,1336.5716,1330.574,0,11973460.4017,182519.9909,12155980.3929,0.744621395689243,0.0265079361679459,8958.3381853243,0.0113507946579795,0.755972190347223,325.913461998198,318.909795182077,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"85","Brant",2022,"CM",54963.0832,54276.9578,6892261,6601528.2617,1685.6373,1685.6373,1682.6298,0,8077086.7548,106714.944,8183801.6988,1.22351771205173,0.0310562229042247,4791.71097768185,0.0161651877822181,1.23968289983395,125.398005328784,121.626718395407,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","High Exposure >= 0.05"
"86","Brant",2022,"DC",84065.0834,82895.0465,26160089,25339714.2755,2191.7658,3992.3967,3981.3933,0,17126321.8433,257614.0113,17383935.853,0.675868782777033,0.0264402505643084,7813.93789578248,0.0101664134212072,0.686035196198241,311.188521345118,305.684300152965,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"87","Brant",2022,"PD",84120.7501,82943.0756,1388824,1352934.2359,69.3444,69.3444,64.9624,0,680161.8082,11258.5737,691420.3819,0.502730872020207,0.000836048090794453,9808.46049861272,0.00832159716359795,0.511052469183805,16.5098860667435,16.3115995652806,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"88","Brant",2022,"SP",61.3335,79.0751,6974,9880.6548,1,1,1,0,825.8432,0,825.8432,0.0835818290099559,0.0126462059485224,825.8432,0,0.0835818290099559,113.706212754857,124.952795507056,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"89","Brant",2022,"UA",84037.9166,82851.5838,1273942,1256604.0392,29.327,34.2265,30.3083,0,581563.0378,14724.5059,596287.5437,0.462805322645823,0.000353970300323939,19830.2941930644,0.0117176974135577,0.47452302005938,15.159133538063,15.1669283985371,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"90","Brant",2022,"UM",81826.5002,80724.2292,1591128,1549689.2358,2.8149,2.8149,1.8766,0,524741.7298,93.8345,524835.5643,0.338610940618111,3.48705714244219e-05,186415.762478241,6.05505270555484e-05,0.338671491145167,19.4451430295928,19.1973246590009,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"91","Brant",2023,"AB",86646.3334,85204.6661,33558176,32236467.184,691.3194,1116.3287,417.6605,0,25431788.205,2320531.9408,27752320.147,0.788913625672438,0.00811363311005335,36787.3203109879,0.0719846851565594,0.860898310828997,387.300589455756,378.341570474155,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"92","Brant",2023,"AP",25143.5838,24824.5011,14543269,13072549.9767,1367.9673,1367.9673,1233.481,0,10665319.2006,129585.1903,10794904.3907,0.815856066307602,0.0551055303987559,7796.47232839557,0.00991277069362653,0.825768837001229,578.408754920609,526.598698762973,"High Risk >= 0.75"," 0.05 >= Moderate Risk < 0.10","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"93","Brant",2023,"BI",86392.5833,85007.716,32162705,31558408.1668,109.7513,109.7513,4.521,0,22299808.0959,908412.8441,23208220.9409,0.70662018115856,0.00129107456551356,203184.91075641,0.0287851288093696,0.73540530996793,372.285487613148,371.241690187277,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"94","Brant",2023,"CL",52937.4992,52092.7196,20210709,18245539.6041,1443.8904,1443.8904,1271.2755,0,15286854.7089,217655.1674,15504509.8766,0.83784064711711,0.0277177004980174,10587.2680564259,0.0119292261080122,0.849769873225122,381.7843552383,350.251239409278,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"95","Brant",2023,"CM",56451.9162,55716.7655,9096844,7745163.3936,1718.1346,1718.1346,1616.6555,0,8643566.5477,96394.3007,8739960.8484,1.11599537781764,0.0308369408127254,5030.78545051127,0.0124457414003238,1.12844111921797,161.143227942367,139.009566045251,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","High Exposure >= 0.05"
"96","Brant",2023,"DC",86555.9164,85140.2061,30136786,27914142.7231,2405.6564,4337.609,3722.5468,0,22296141.8636,218841.396,22514983.2594,0.798739982265302,0.0282552334577917,9268.21547067154,0.0078398035780945,0.806579785843397,348.177077355743,327.860877977132,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"97","Brant",2023,"PD",86620.5002,85206.5803,1474930,1431811.9216,90.7578,90.7578,42.3476,0,1256167.7411,16689.6332,1272857.3743,0.877327337585146,0.0010651501290212,13840.8791431701,0.0116563027226019,0.888983640307748,17.0274934524102,16.8040064107584,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"98","Brant",2023,"SP",49.8332,55.2169,7272,7101.9251,0,0,0,0,0,0,0,0,0,NA,0,0,145.926811844313,128.61868558358,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"99","Brant",2023,"UA",86581.3334,85143.0085,1342846,1304442.4128,23.752,26.8274,22.6226,0,1161681.5104,18153.842,1179835.3524,0.890557911181712,0.000278965947039562,48908.7870663523,0.0139169363260986,0.90447484750781,15.5096479491271,15.3206051298974,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"100","Brant",2023,"UM",83723.1669,82728.8922,1633459,1617652.988,3.8847,3.8847,0,0,3547181.243,54872.808,3602054.051,2.19279491294705,4.69569928557559e-05,913115.875872011,0.0339212478863236,2.22671616083338,19.510239047109,19.5536643243,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","High Exposure >= 0.05"
"101","Bruce",2019,"AB",8688.8333,8584.3721,2081740,2001380.6078,36.8929,68.7963,46.8619,0,2292861.702,97651.4072,2390513.1085,1.14564001123225,0.00429768183045094,62149.1317299535,0.0487920222767335,1.19443203350898,239.587977824365,233.142341045538,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","High Exposure >= 0.05"
"102","Bruce",2019,"AP",704.75,682.0263,279399,252471.2189,28,28,28,0,277690.098,9197.755,286887.853,1.09988813461541,0.041054135302407,9917.5035,0.0364309050357264,1.13631903965114,396.451223838241,370.178127881579,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","0.01 >= Medium Exposure < 0.05"
"103","Bruce",2019,"BI",8711.0001,8606.5714,2647253,2606289.5923,6.5018,6.5018,5.575,0,3354758.8807,18372.172,3373131.0528,1.28717809817116,0.000755446007221877,515973.865806392,0.00704916754234778,1.29422726571351,303.89771204342,302.82553541588,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","High Exposure >= 0.05"
"104","Bruce",2019,"CL",7156.3334,7069.9354,1761950,1629648.1026,159,159,159,0,1272717.4355,20485.808,1293203.2435,0.780976846148233,0.0224895972882581,8004.51217295597,0.0125706942298256,0.793547540378059,246.208484361559,230.503959427974,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"105","Bruce",2019,"CM",7936,7857.8397,964987,909493.9017,200,200,200,0,828930.7495,16784.516,845715.2655,0.911419799462741,0.025452288114251,4144.6537475,0.0184547867430742,0.929874586205815,121.596144153226,115.743504121114,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"106","Bruce",2019,"DC",8691.4999,8585.5684,1602585,1450664.463,147,251,251,0,1047752.9965,15089.2,1062842.1965,0.72225729879205,0.0171217551536832,7127.5714047619,0.0104015783007431,0.732658877092793,184.385321111262,168.965454051941,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"107","Bruce",2019,"PD",8705.4168,8607.5666,112280,108559.6838,6,6,6,0,25657.1875,446.019,26103.2065,0.236341767052936,0.000697061118295617,4276.19791666667,0.00410851417752564,0.240450281230462,12.8977167411444,12.6121224319078,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"108","Bruce",2019,"SP",2.75,2.2214,344,265.076,0,0,0,0,0,0,0,0,0,NA,0,0,125.090909090909,119.328351490051,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"109","Bruce",2019,"UA",8696.3333,8597.8267,111235,108393.0819,0,0,0,0,0,0,0,0,0,NA,0,0,12.7910230855572,12.6070326469828,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"110","Bruce",2019,"UM",8587.8333,8493.8382,162271,158981.1525,0.6624,0.6624,0.6624,0,10625.7,0,10625.7,0.0668362245015176,7.79859451525695e-05,16041.2137681159,0,0.0668362245015176,18.8954529427114,18.7172334528341,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"111","Bruce",2020,"AB",8843.3333,8740.4121,2216559,2146061.6983,21.8732,35.7936,24.8582,0,285389.4961,39660.9484,325050.4445,0.132982894352977,0.00250253646507125,13047.4505833623,0.0184808052962398,0.151463699649217,250.647456655286,245.533239594046,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"112","Bruce",2020,"AP",695.3334,697.3373,330736,305013.992,30,30,30,0,313052.7368,1351.5468,314404.2836,1.02635533126625,0.0430207877880618,10435.0912266667,0.00443109770518331,1.03078642897143,475.65096110729,437.398074074053,"High Risk >= 0.75","Low Risk < 0.05"," 1.00 >= Break-even < 1.10","0.01 >= Medium Exposure < 0.05"
"113","Bruce",2020,"BI",8857.2501,8750.6645,2528814,2569360.2671,6.3544,6.3544,3.6172,0,1097380.0436,55578.5138,1152958.5574,0.427102441666772,0.000726161996040415,172696.091464182,0.0216312653821531,0.448733707048925,285.50780111764,293.618875126569,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"114","Bruce",2020,"CL",7345.5833,7217.8282,2024663,1891693.2461,122,122,122,0,932003.4041,11176.8781,943180.2822,0.492682101615291,0.0169025912808509,7639.3721647541,0.00590839879723774,0.498590500412529,275.62998298583,262.086211209627,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"115","Bruce",2020,"CM",8095.0836,7995.8224,1163609,1060750.6823,161,161,161,0,798541.738,7005.1204,805546.8584,0.752808130435081,0.0201355147658107,4959.88657142857,0.00660392731005458,0.759412057745136,143.742678580861,132.663111964568,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"116","Bruce",2020,"DC",8838.4167,8735.8471,1815271,1709821.0778,110,199,199,0,830429.5443,11028.3302,841457.8745,0.485682130769203,0.0125917954768233,7549.35949363636,0.00644999078745127,0.492132121556655,205.38418379844,195.724702851084,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"117","Bruce",2020,"PD",8821.1668,8718.5326,126018,118058.4023,7,7,7,0,102849.8531,227.346,103077.1991,0.871177748438833,0.000802887403322894,14692.8361571429,0.00192570791719074,0.873103456356024,14.2858652213673,13.5410862947281,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"118","Bruce",2020,"SP",5.1666,3.5943,527,411.4614,0,0,0,0,0,0,0,0,0,NA,0,0,102.001316146015,114.476087137968,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"119","Bruce",2020,"UA",8772.9167,8686.053,110995,110644.1453,0,0,0,0,0,0,0,0,0,NA,0,0,12.6520066011797,12.7381384041751,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"120","Bruce",2020,"UM",8707.25,8613.9857,168183,164557.2158,0,0,0,0,0,0,0,0,0,NA,0,0,19.3152832409773,19.1034930322673,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"121","Bruce",2021,"AB",8900,8858.5751,2139053,2167935.3119,18.7698,29.6352,20.7466,0,832126.6132,52869.5149,884996.1281,0.383833691269467,0.00211882834294649,44333.2701041034,0.0243870352633652,0.408220726532832,240.343033707865,244.727316461989,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"122","Bruce",2021,"AP",722.9167,713.1241,352430,344890.4988,40.0027,40.0027,40.0027,0,266997.7296,2459.7096,269457.4392,0.774152174469818,0.0560950050629336,6674.49271174196,0.00713185665757169,0.781284031127389,487.51121671418,483.633211666805,"High Risk >= 0.75"," 0.05 >= Moderate Risk < 0.10","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"123","Bruce",2021,"BI",8904.1668,8870.3217,2472671,2486390.0451,2.6393,2.6393,0.8773,0,157066.2378,9864.8917,166931.1295,0.0631703936031818,0.000297542759920421,59510.566362293,0.00396755598319782,0.0671379495863796,277.698189571202,280.304382320204,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"124","Bruce",2021,"CL",7398.4168,7365.7743,2064659,2043101.3055,97,97,97,0,829741.0541,18535.7891,848276.8432,0.406118410216052,0.0131690160530713,8554.03148556701,0.00907237886349635,0.415190789079548,279.067678371405,277.377668970932,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"125","Bruce",2021,"CM",8074.3333,8066.6035,1165928,1163553.222,250.1052,250.1052,249.1047,0,1322775.27,11069.8288,1333845.0988,1.13684122478413,0.0310050196467448,5288.87552118069,0.00951381388551559,1.14635503866964,144.399290527182,144.243264466885,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","High Exposure >= 0.05"
"126","Bruce",2021,"DC",8893.8333,8856.3378,1828313,1805462.1791,87,151,151,0,647388.1771,3543.5207,650931.6978,0.358571995910053,0.00982347353552842,7441.24341494253,0.00196266681242052,0.360534662722473,205.570864477525,203.86103374467,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"127","Bruce",2021,"PD",8899.2501,8857.7917,126818,126315.1055,4.0136,4.0136,4.0136,0,47862.316,68.715,47931.031,0.378912053396496,0.000453115193485528,11925.0338847917,0.000543996695628774,0.379456050092125,14.2504142006302,14.2603382172557,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"128","Bruce",2021,"SP",2.5833,3.8459,433,423.4397,0,0,0,0,0,0,0,0,0,NA,0,0,167.615066000852,110.101588704855,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"129","Bruce",2021,"UA",8889.6667,8837.5796,108726,109212.7454,0,0,0,0,0,0,0,0,0,NA,0,0,12.2306047762173,12.3577665314607,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"130","Bruce",2021,"UM",8770.9169,8730.1385,168840,167577.7004,0.4914,0.4914,0,0,114.116,0,114.116,0.000680973660144581,5.62877667977432e-05,232.226292226292,0,0.000680973660144581,19.2499828609709,19.1953083447645,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"131","Bruce",2022,"AB",9012.1667,8962.6296,2200864,2180029.2438,16.6111,21.4838,13.6704,0,211312.2496,71798.5164,283110.766,0.0969309242988239,0.00185337347869424,12721.147281035,0.0329346574612221,0.129865581760046,244.210307383684,243.235449984455,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"132","Bruce",2022,"AP",742.9999,732.7405,371910,357702.8766,34.007,34.007,34.007,0,310769.3746,4693.1829,315462.5575,0.868791935792892,0.0464107006505031,9138.394289411,0.0131203387141002,0.881912274506992,500.551884327306,488.17129201948,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"133","Bruce",2022,"BI",9001.5002,8960.2994,2497383,2501844.0948,5.1292,5.1292,1.0353,0,2558852.7142,88464.0311,2647316.7459,1.02278663947066,0.000572436229084042,498879.49664665,0.0353595299099051,1.05814616938056,277.440753709032,279.214341297569,"High Risk >= 0.75","Low Risk < 0.05"," 1.00 >= Break-even < 1.10","High Exposure >= 0.05"
"134","Bruce",2022,"CL",7523.5833,7455.8463,2181419,2118889.5051,146.9556,146.9556,145.9556,0,1353821.9322,19312.6903,1373134.6225,0.638929934261063,0.0197101166101023,9212.45554575668,0.00911453393559026,0.648044468196654,289.944154668959,284.191682586053,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"135","Bruce",2022,"CM",8159.1665,8115.3814,1249422,1204332.9914,220.4982,220.4982,219.4971,0,1227638.5716,11002.1856,1238640.7572,1.01935144213969,0.0271704050779425,5567.56731619578,0.00913550129288603,1.02848694343258,153.131082690861,148.401280486953,"High Risk >= 0.75","Low Risk < 0.05"," 1.00 >= Break-even < 1.10","High Exposure >= 0.05"
"136","Bruce",2022,"DC",9000.2499,8951.6972,1992308,1928684.6547,105.0381,181.065,181.065,0,1040042.1171,17421.899,1057464.0161,0.539249438504904,0.0117338754487808,9901.5701645403,0.00903304693047911,0.548282485435383,221.361409087097,215.454635205936,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"137","Bruce",2022,"PD",9001.1668,8957.0767,130344,129375.0638,2.1309,2.1309,2.1309,0,3100.8529,0,3100.8529,0.023967933301224,0.000237901278661597,1455.18461682857,0,0.023967933301224,14.4807893127811,14.4438937092054,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"138","Bruce",2022,"SP",1.25,2.2363,68,293.039,0,0,0,0,0,0,0,0,0,NA,0,0,54.4,131.03742789429,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"139","Bruce",2022,"UA",8999.75,8950.9973,111330,110480.4829,0.9813,0.9813,0.9813,0,15689.4869,368.3051,16057.792,0.142011389597212,0.000109630241984321,15988.4713135636,0.00333366663805558,0.145345056235267,12.3703436206561,12.3428126718349,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
